Author_id,ISBN13
2791,9780140510492
15239,9780140510027
15240,9780140510027
4767,9780140442076
12061,9780140442076
965,9780575075542
5397,9780091816872
11001,9780330020701
10425,9780851123554
3154,9780851123554
10762,9780743220637
11741,9781903402917
13239,9781856053310
11336,9780752521459
1360,9780696204807
4868,9780696204807
7053,9780696204807
9311,9780696204807
1648,9780273002352
2792,9780877540953
14713,9780751514858
5205,9783404143207
7317,9783453869806
5602,9783453869806
1214,9783453869806
209,9783629002013
5793,9783629002013
14659,9783629002013
6945,9780877147725
10938,9780674955219
15216,9780452283930
3634,9780553382228
11044,9781573227339
11129,9780679767954
15405,9780451526762
5910,9780596001933
1543,9780596001933
5911,9781565928619
5910,9781565926738
809,9780804119184
10863,9780060171407
458,9780553293173
5223,9780316812474
3429,9780440222910
6796,9781551668659
9038,9780380799602
1163,9780440237303
7102,9780373292943
611,9781568842400
12830,9780399133183
10362,9780066214122
15346,9780684803135
12435,9780451404305
14823,9780312192334
160,9780060802165
10313,9780394744322
10738,9780375507526
9181,9780375507526
8789,9780140266900
5154,9780140266900
13368,9780836221190
13811,9780446386401
6145,9780446386401
9349,9780688088002
4565,9780140444209
1381,9780140444209
5250,9781878825001
7856,9780070037489
5690,9783499102271
8507,9783499102271
14592,9780872203945
13972,9780872203945
7971,9780385721400
12423,9780375410598
981,9780440125082
848,9780446604277
7134,9780446604277
7040,9780671501747
14674,9780805040906
13967,9780465006939
10986,9780670804542
10738,9780679741831
3088,9780688103910
11354,9780849912900
5993,9780345317988
4560,9780812968378
12996,9780312961299
8489,9780345450715
2104,9780451188472
4634,9780060195410
3697,9780446527699
15314,9780446609746
744,9780375502231
12996,9780440202042
14409,9780345285553
13064,9780821723241
7256,9780312156497
14489,9780938077114
11801,9780938077114
13828,9780312975227
6882,9780590452038
10362,9780451183668
6767,9780451183668
1156,9780061097263
327,9780553111538
14802,9780439137416
9567,9780312155858
6083,9780380758371
15290,9780345441768
11380,9780399150890
9188,9780449911167
4184,9780671868642
12291,9780553247374
9723,9780553247374
3701,9780061043505
1833,9780811828963
14193,9780811828963
6759,9780671624347
14291,9780786890163
12737,9780743225359
2610,9780399148729
11569,9780399148729
6513,9780071349291
5238,9780071349291
11994,9780312869069
4339,9780812968217
12726,9780312264376
4937,9780312264376
8211,9780684841182
14031,9780749005498
4339,9780679463078
12686,9780399146862
4893,9780312873080
13816,9780875964249
8337,9780875964249
10288,9780875964249
13919,9780028625751
12576,9780399146688
11335,9780553800999
6337,9780316693288
7537,9780670861941
8562,9780670861941
8765,9780399146237
6354,9780684842103
8487,9780439164849
57,9780060174057
11134,9780373484881
7203,9780099521013
12838,9780750005814
12838,9780750012034
2627,9780330261876
14884,9780140302394
9658,9780060086244
5305,9780451180421
13324,9780373250127
10340,9780060723897
8018,9780373250196
8992,9780758204936
2532,9780451410948
8688,9780385509268
7311,9780061010705
13624,9783462031119
11210,9783499187803
3515,9783499187803
14174,9783446203969
12262,9783446203969
11790,9783442727360
4774,9783216303219
4133,9783442444021
10228,9783442444021
3636,9783257229363
14734,9783499611186
15167,9783795116071
2103,9783795116071
877,9783499232107
2579,9783499232107
7095,9780552998000
6113,9783499114175
15229,9783499114175
10684,9783442439737
4055,9783442350483
14948,9783442350483
10025,9780671004538
5596,9783421056054
8454,9783442720149
5939,9783257225754
7687,9783442413331
10228,9783442413331
12996,9783499129728
7931,9783499129728
11380,9783442435364
618,9783442435364
11380,9783442441389
2926,9783442441389
5320,9783499613630
950,9783499134418
2139,9783257224306
11044,9783462025866
9536,9783462025866
12521,9780811811651
7092,9780811811651
1644,9780811811651
1242,9780440226413
11620,9780060233532
1130,9780060959036
12534,9780553278866
14053,9780805036374
4532,9780688156138
344,9780374232412
5629,9780140280098
11920,9780060697020
11567,9780060697020
3375,9780140254587
4389,9780375708275
5344,9783442541034
13666,9780340581230
12576,9780425187067
950,9782264032201
5064,9782070407675
10025,9782253171393
881,9782070408504
5743,9782253054740
2488,9780002258579
5294,9780446361309
8500,9783775713320
5680,9780451524065
12922,9780451524065
6860,9780451411280
7249,9780743246347
12420,9780312865047
9765,9781928556398
9380,9780517676042
7965,9781562054373
2347,9781562054373
15209,9780735700734
4781,9780028604039
11373,9780028604039
2812,9781573220255
13867,9780345470638
11835,9780345470638
10628,9780425181485
5917,9780405054617
4460,9780405054617
4501,9780405054617
3958,9780312280765
15496,9781585673391
14332,9780886778965
12306,9783596154760
1527,9781561631469
9821,9781561631469
570,9781841950143
2092,9781852428112
98,9781852428112
221,9781418447298
6958,9780451457813
9215,9780553342499
767,9780374525644
2454,9780571167920
3898,9780590433440
5341,9780590433440
5983,9780590433440
1826,9780140043136
1370,9780874775136
1300,9780738846507
9128,9781552633212
11488,9780375701313
11083,9780340265451
5245,9780441004959
7694,9780312244262
8695,9780786889099
10565,9780373169887
7049,9781551660530
10304,9780373076376
5583,9780373259649
3315,9780553445015
3314,9780373256686
1978,9780373098002
10048,9780373095247
695,9780373885213
7160,9781565970519
8512,9780373075287
8625,9780373223459
4300,9780373031115
5229,9780373115457
14811,9780373164554
8669,9780821756676
3430,9780373291014
7963,9780373168712
10804,9780373168828
12530,9780373169795
10732,9780373169474
13248,9780446364294
13936,9780373482955
13248,9780446600347
13248,9780445205512
13248,9781551666013
13248,9780446356855
13248,9780446603089
13248,9780446360517
13248,9780446364317
13248,9780446364157
13248,9780446356879
11101,9780373288465
9034,9780373166626
13248,9780446360708
4492,9780373222285
7805,9780373169306
10565,9780373169634
1093,9781551660905
1092,9780553440843
2704,9780373098675
8146,9780373451913
540,9780373096589
7963,9780373169177
10681,9780373169467
12526,9780373255504
1617,9780373243433
3236,9780373165049
7698,9780452282827
2958,9780452281097
12333,9780679781578
14531,9780380728534
6904,9780395754122
11901,9781585673780
5364,9781585673780
3668,9781585673780
14636,9781585673780
1289,9780879757892
9640,9780803251731
5647,9780803251731
9412,9781582431611
10004,9780873382663
2295,9780931122743
6000,9781562800291
6000,9781562801465
537,9780934971010
10069,9780934971010
9410,9780553149128
10676,9780761504368
944,9780673523242
6855,9780673523242
1237,9780395354841
14088,9780553258950
816,9780061040184
2218,9780816513338
2218,9780816513079
11068,9781888277173
12827,9781555833565
13424,9781555833565
13105,9780688037123
451,9780688179090
7929,9781879960213
2762,9780345367563
10377,9780066214689
7275,9780785268833
11269,9780871135803
11282,9780590436847
4009,9783442352708
799,9780449219140
14566,9783795115838
9248,9783442721658
9009,9783442721658
12544,9783499156939
10780,9783473540341
12427,9780345407610
1,9780061057793
2631,9780330288132
11401,9780859696708
11395,9780859696708
7186,9781844261086
15287,9780385031387
464,9780875420035
10952,9780141001821
10005,9780380785209
5781,9783492229890
10370,9780385468060
11893,9780312420024
5993,9780553293401
226,9780060929879
857,9780393312836
4788,9780553211757
2676,9780553211757
7615,9780553211757
5726,9780060931919
5985,9780393318685
15126,9780590409438
13648,9780138700980
802,9780515093551
6352,9781412014052
111,9782253003960
1011,9780399151859
2316,9780802117823
372,9780802117823
7586,9780380897186
5330,9780380897186
4126,9781573240925
2809,9780385722209
5922,9780385722209
6541,9780702221989
11214,9780061095542
10608,9789879630136
795,9780679732419
1605,9780446606240
7116,9780316785266
7475,9780140049978
245,9783701712410
13878,9780809139606
1310,9780139483998
8136,9780139483998
13594,9780385494663
10951,9780140620801
14697,9780425174807
13944,9780425174807
6749,9780425174807
111,9780061002861
5722,9780140390841
563,9780140390841
14730,9780140390841
7366,9780451202857
6341,9780451405883
2854,9780312274979
14654,9780914171775
10411,9780914171775
14972,9780914171775
1913,9780914171775
14254,9780964849907
14507,9780964849907
10252,9780886777463
6821,9780886777463
8073,9780886777463
11224,9780375406959
4325,9780375406959
5227,9780743202039
15010,9780767902915
8159,9780395710913
1022,9780395860311
5012,9780192833648
5246,9780192833648
3506,9780192833648
8444,9780750514835
11779,9781860463310
5097,9780142001431
12529,9780609809549
4513,9780440218661
7475,9780142000670
11263,9780425192795
8047,9780821774359
7745,9780821774359
5378,9780821774359
14115,9780505524133
14214,9780345463401
4839,9780449006375
13314,9781885840042
9419,9780060580209
6679,9780060580209
11262,9780425191064
9398,9780743458122
13546,9780312984823
6932,9780380764006
6785,9780060549275
8218,9780505525307
14136,9780373218226
14325,9780373218226
4500,9780373218226
14798,9780679777601
9054,9780060505240
8428,9780060505240
7847,9780060505240
12239,9780425191255
6958,9780451458926
13806,9780805426182
5973,9780553800913
12640,9780804105262
1041,9780312422271
15172,9781555836573
6611,9780553250251
3927,9780451520791
219,9780306803956
13700,9780440241812
8688,9780767914765
2178,9780451528698
4159,9780451528698
164,9780060989279
10836,9780374232108
10836,9780140061406
3840,9780393310320
7326,9780679721031
2178,9780140433982
8075,9780140433982
2265,9780142437209
10466,9780142437209
14542,9781560235132
14487,9780440219897
15418,9781555834937
8475,9781555836030
1178,9780553272161
950,9780060930905
7706,9780942361599
9695,9780942361599
11957,9780942361599
1615,9780553211481
12525,9780385334945
8835,9780345355560
14982,9780553210323
11429,9780964109964
7833,9780553212525
855,9780553212525
6888,9780553251500
6675,9780393321098
13943,9780553574135
14790,9780380716814
976,9780880292610
3898,9780517053584
13231,9780375706684
6417,9780140270594
9206,9780679445623
12883,9780140862126
13826,9780140862126
1536,9780140862126
13572,9780140862126
240,9780740735752
9411,9780440235590
1218,9780440906155
12426,9780345404985
6140,9780671619374
241,9782070419654
4708,9782070419654
12398,9780943734316
11663,9780943734156
1155,9780898861099
9145,9780803267350
4862,9780803267350
6219,9780964858404
11908,9780679826712
6331,9781885211682
14337,9781885211682
756,9781885211682
8866,9780767904896
6683,9780679733164
3076,9780679436683
14574,9780743411202
7728,9780618162215
15095,9780375724626
13685,9780375724626
14352,9780140077810
10845,9780590455633
7994,9780590455633
1061,9780375504907
14909,9780312087357
15045,9780156907385
1759,9780142000489
13265,9781584790662
12605,9780812910384
5842,9781573245036
5081,9781573245036
349,9780618104505
791,9780441231942
6821,9780886773762
791,9780345291790
14579,9780449231999
9235,9780192820570
11825,9780192820570
5119,9780449907894
791,9780345301062
10440,9780226462110
7293,9780425062340
2165,9780806967318
1126,9780944031070
6970,9781567182446
1121,9780380776320
15006,9780380776320
8364,9780440504719
9287,9780525942269
13757,9780062508157
9625,9780140195361
2467,9780380816552
6024,9780684848068
12319,9780449211823
14380,9780441627400
2670,9780553562736
10772,9780812555035
10772,9780812536508
10772,9780812553994
13890,9780380708895
13890,9780380706136
14910,9780380805426
8120,9780425171264
11927,9782277219514
7962,9780441794294
8343,9780375708701
8439,9780802134479
3970,9780151003082
9606,9780553274066
14810,9780553274066
10597,9781897783108
10286,9780340767276
15268,9780679750932
11380,9780425160985
14546,9780375701160
7270,9780375701160
6337,9780446613262
9551,9780385490818
10385,9780312267469
13930,9780140329353
5887,9780140329353
15267,9780743243964
7095,9780552998482
6275,9780099759713
15378,9781853260193
14512,9781853260964
5353,9780140440157
192,9780140440157
3745,9780749930875
13867,9780671041786
7012,9780439139595
10024,9780439139595
7012,9780439064866
10024,9780439064866
8193,9781575665375
1665,9780441005482
12400,9780924171550
8776,9780924171550
744,9780449909058
282,9780330412308
1425,9780064470056
14944,9780064470056
2489,9780821222348
8957,9780821221556
3384,9780380726295
14732,9780553292053
2858,9781860119194
14562,9780821221549
5738,9780553213515
7698,9780060933579
2931,9780440236726
3789,9780394839127
8943,9781573220217
8506,9780440180296
12005,9780140445824
5504,9780140445824
5847,9780140445824
8900,9783423071000
4694,9783423071000
4087,9780884270614
6735,9780884270614
14697,9780425170052
1364,9783458324027
14605,9783499613425
4377,9783548021027
10192,9783518366059
11181,9781573229081
6594,9780805058246
7335,9780345400475
387,9780140255843
6083,9780380805990
7086,9780425169377
7040,9780671727314
14053,9780449003794
4278,9780553578744
11944,9780671896324
10540,9783379017152
7406,9780374190774
2688,9780972660204
3038,9780939165377
5508,9780060935467
14868,9780446322188
9977,9781551668994
3487,9780515116175
3582,9781575863269
12576,9780425168288
5282,9780440910558
748,9781853261091
9957,9780889950955
13323,9781562477578
2240,9780312876340
6344,9780446519083
6344,9780446518628
12728,9780688002305
6106,9780394708225
11163,9780394708225
10592,9780195085143
12747,9780195085143
15556,9780671765972
4115,9780922729616
11436,9780922729616
8907,9780767902335
3871,9781577311522
4383,9780425166802
4957,9781567185126
6460,9781874166184
1589,9781874166184
12287,9780875425016
6017,9780875426631
1373,9781882723003
10284,9781882723003
4525,9780764809323
12064,9781892137036
1716,9780883681053
7838,9780874776942
11947,9780875422466
6413,9781869928186
6050,9780439358064
10024,9780439358064
3368,9780345400024
6103,9780399507915
8078,9781570627194
10969,9780439313896
4916,9780609608043
7551,9780760710043
9657,9781855381124
13372,9780875421209
5792,9781566199643
9094,9780738700335
3602,9780875423241
11232,9780738702797
15328,9780425158647
13583,9780553236620
581,9781863739153
8239,9780684831831
5356,9780713715163
3992,9780671532543
4233,9780330360432
6991,9780380723331
10372,9780006498001
4972,9780553210828
10685,9780395771556
10886,9781932560497
14878,9780140304770
15026,9780140444575
3215,9780140444575
6659,9780140029611
5722,9780553213119
15246,9780743489065
7988,9780440225928
7317,9780099993803
500,9780914457282
10430,9780914457282
7010,9780914457282
12189,9780738702346
7,9780892132928
7,9780892133260
740,9780060988258
7530,9780345406415
13867,9780451184962
7317,9780440220602
13440,9780821766927
11994,9780671721138
12703,9780671721138
8980,9780786864515
3246,9780425135259
13515,9780060688240
14156,9780883960042
13893,9780883960042
1618,9780399149429
9403,9780440972327
13867,9780451156600
7245,9780449132470
373,9780373111350
12859,9780373114085
694,9780590298360
10829,9780689107733
15190,9780380016693
4590,9780880010726
1616,9780671760328
6588,9780671760328
12560,9780345309884
15264,9780380728183
15457,9780140298925
7596,9789722105248
9279,9782020239301
4705,9782020239301
11519,9782742743698
8559,9780769613291
657,9780671628826
288,9780380716258
9498,9780380716258
6718,9780806509020
9626,9780767901642
13363,9780439173032
4214,9780439173032
1254,9780590187558
10258,9780609807484
12583,9780609807484
860,9780393049510
270,9781400031351
12410,9780007106134
8423,9781572241312
9502,9782268013985
7357,9780451202789
12145,9780486277905
9919,9780394578194
12780,9780262192620
7299,9780399135415
4730,9782290318324
4382,9780553278118
5958,9780310478010
12069,9780590477413
12069,9780671868314
14697,9780425170342
111,9780425068069
111,9780312975128
694,9780590433860
13658,9780486270555
13737,9780486270555
694,9780590433853
9206,9780486296340
1398,9780380709533
14808,9780380709533
10709,9780743400527
64,9780451188496
601,9780671656584
14932,9780671695163
14932,9780671695149
14932,9780671729462
11035,9780446608954
583,9780312287863
558,9780809293247
5036,9780679417392
151,9780679779155
15260,9781550546002
9411,9780440204190
8840,9780451408723
248,9780064472579
8537,9780884042693
11236,9780141439693
5895,9780141439693
10341,9780764548574
13385,9780764548574
2147,9780449203668
11042,9780586087060
15250,9780449221037
6207,9780449218471
10041,9780060926014
9636,9780385018067
4066,9780385018067
12222,9780385018067
7797,9780028600819
3808,9780028600819
12818,9780140248302
11370,9780425065952
5604,9780070064263
8287,9783404149117
14604,9783404149117
2372,9783404149117
8900,9789504001065
2826,9781864501230
2917,9780864426222
14787,9780864426222
2775,9782277229933
11656,9782253150909
9755,9782253048855
1697,9782253048855
9755,9782253044918
1697,9782253044918
11027,9782266067249
14923,9782266067249
14868,9782253033134
6716,9782253033134
9426,9782070380749
4451,9780679728832
9200,9780440414803
15060,9780440414803
1080,9780440414803
8330,9780689825583
13519,9780142302019
6819,9780142302019
2348,9781586480493
14423,9780380821211
13153,9780140385724
7898,9782714303417
6857,9780140621334
4790,9782070389636
149,9782070389636
218,9782070389636
10767,9782070368150
9279,9782864241270
7317,9780440241072
1426,9780553277241
11294,9780140161953
7460,9780553287301
13867,9780451190529
13867,9780451190499
2978,9780679404859
7299,9780399141492
12368,9780553100136
6399,9780553100136
5501,9780671872946
13209,9780449215203
2414,9780440204428
1890,9780440204428
395,9780553259254
6136,9782207305553
11985,9782207249789
10363,9782266102629
762,9782266102629
14041,9782253140580
3535,9782253140580
13848,9782277233619
506,9782020254625
2600,9782277116097
6856,9782253049067
5070,9782266002639
11496,9782253044901
1297,9782253044901
506,9782253152842
2902,9782290312957
4674,9782266104852
5555,9782020579391
13007,9782020579391
5353,9782070366088
8538,9780553225440
8944,9780553225440
1037,9780786703371
5822,9780345350800
12584,9780345350800
13714,9780895551955
7017,9780872168329
4912,9780786705306
13829,9780743203173
13447,9780812550894
13,9780881849806
1613,9780671725259
3851,9780810934306
67,9780060081188
11996,9780312266585
4715,9780312906764
4869,9780312274788
8537,9780884042877
8537,9780884042846
1803,9780445204300
14878,9780380003822
14258,9780879801649
1877,9780879801649
1165,9780553227734
8836,9780486232942
12726,9780553241570
12726,9780553205312
2190,9780671493516
1723,9780828103053
1974,9780812561586
1759,9780670884834
8287,9780449227428
11922,9783404118830
7687,9783442430871
10228,9783442430871
10362,9783426600214
6758,9783426600214
1498,9783809413745
15561,9783442723836
23,9780967883304
10034,9780929141657
1271,9780525244585
7746,9780373706846
1129,9780373706846
2472,9780440414124
4133,9783442441082
10228,9783442441082
8027,9783492238571
4828,9783492238571
14053,9780805010855
7617,9780963622921
1783,9780963622921
15508,9781558506466
7770,9781558506466
1313,9781558506466
10137,9780140245486
9735,9780451167712
11624,9780698116955
14536,9780262121866
14260,9789839236088
6824,9780811830454
8347,9780811830454
777,9780811830454
10667,9780310329916
12576,9780440203438
3013,9780446606325
2178,9780553211238
2264,9781593080075
14155,9781593080075
13609,9780446604086
9522,9780446603287
4451,9780446343015
6407,9780451202475
993,9780060548827
10665,9780804119931
6088,9781558746985
9857,9781558746985
5585,9781558746985
11134,9780515132182
9117,9780704349469
3879,9780394758435
2147,9780449213445
6764,9780446670258
9809,9780061098734
2027,9780448095141
10820,9780702227776
6882,9781841219264
196,9780671015848
10668,9780140149708
13836,9780434271917
7566,9781840461534
1589,9781840461534
3235,9780563534754
9807,9780563534754
3235,9780563487494
1367,9781862042490
6151,9781862042490
4726,9780330328579
6372,9780330328579
1615,9780330328579
157,9780751516883
2793,9780140622256
15045,9780140622140
196,9780340765425
4559,9780340660492
11380,9780425154090
8554,9780425179611
13192,9780425179611
10486,9780375724374
11300,9780446677677
11678,9780446677677
11300,9780060969912
11678,9780060969912
6018,9783423105163
1778,9783423105163
661,9783492040686
111,9783502506805
7317,9783453127012
8427,9783453172845
15045,9783596505470
7361,9780330262729
7361,9780330253567
7562,9780553057966
7738,9780671014193
13415,9780688171872
2185,9780871136794
13046,9780679400547
3951,9780805009217
12240,9780679406556
4481,9780684814773
13439,9789571315775
10141,9780517881002
11284,9781879181366
3388,9780671518905
12724,9780553212778
6852,9780553212778
1195,9780060392413
10206,9780553380095
1195,9780060391508
1447,9780060391508
2376,9780874779660
10144,9780874779660
6989,9780679726227
2425,9780306810121
10534,9781555834319
14752,9780684841823
144,9780440504702
14033,9780440504702
9911,9780671521134
8306,9780399518461
4050,9780688140717
323,9780853301233
14108,9780553284348
6966,9780345356505
768,9780440473503
6623,9780773674486
6140,9780743423687
341,9781410798862
9411,9780525945932
4104,9780425168769
783,9780385496094
9551,9780385475723
10498,9780385319904
14927,9780425142035
11955,9780061096259
5580,9781551667508
3710,9780553277722
111,9780425068090
14920,9780449146392
7197,9780312421113
1564,9780761514435
10666,9780761514435
802,9780679405283
1407,9780440508977
10897,9780440508977
6668,9780006751502
11134,9780515137118
14214,9780345456939
4152,9780060504113
8035,9780060542795
1103,9780743469845
14318,9780553583571
11016,9780446613880
10904,9780449148235
2308,9780373289271
7078,9780451205568
9423,9781551667379
8657,9781551667393
5168,9780778320326
5645,9780778320418
12534,9780553107388
8343,9780375406188
14053,9780553271638
9430,9781892145055
14599,9781892145055
13969,9781892145055
7335,9780345389961
4681,9780486256115
7203,9780679751526
14682,9780590120722
11307,9781888054552
10539,9780312099046
14236,9780312099046
6506,9780312966096
255,9780385265560
13867,9780670813643
8807,9780892961757
4848,9780345372437
8929,9780399144318
5003,9780786883219
744,9780375504617
10513,9780785263531
6083,9780380896387
6083,9780380896417
1849,9780671252946
5031,9781559722728
4802,9780393046335
6506,9780671001797
692,9780316526838
1158,9780385307888
1161,9780385307888
6207,9780394479705
336,9780425161289
2737,9780156904360
4773,9780156904360
11943,9780743448420
4217,9780140349917
11437,9780440414537
13837,9780061064982
10251,9780061064982
15444,9780553274295
15418,9780590457798
9588,9780689800849
9971,9780590457231
15438,9780689311000
1187,9780590926676
1725,9780671794019
4889,9780671794019
11624,9780440403333
1398,9780440948995
9588,9780689849176
14693,9781586480103
613,9781586480103
6053,9781570282027
4723,9780877950936
11878,9780743490399
5036,9780451524669
1807,9780451524669
13069,9780446600255
14409,9780345386748
753,9780965894357
14932,9780671039851
14932,9780671039837
14897,9780671007690
14932,9780671007676
7413,9780140063837
7290,9780207169519
8231,9780684870816
6088,9781558748040
9857,9781558748040
8418,9781558748040
13695,9780425132982
14090,9780439053860
14932,9780743403610
6761,9780130294425
14020,9780843925029
8073,9780756400958
11668,9781559210867
9755,9780886779962
3487,9780330420952
7135,9780789716392
7020,9780821767245
1961,9780515135350
661,9780316782265
2991,9780525945215
2059,9780786869053
4532,9780446530385
7110,9780688177744
13871,9780375413636
519,9780425147764
14035,9780399149290
6954,9780066212692
2532,9780670031061
3646,9780679439387
9045,9781565123410
11835,9780451179180
1344,9780786867615
8509,9780061098031
7765,9780553572100
9933,9780515129502
14521,9780312926458
10907,9780786889839
809,9780804108744
7459,9780425121634
13510,9780804109055
13751,9780345402301
11835,9780451168696
7562,9780679459606
6337,9780316693233
2074,9780451188618
446,9780505522085
7847,9780380820849
3246,9780425153970
12830,9780425119655
5973,9780553579987
11380,9780399149320
3221,9780425159712
13689,9781583144268
8057,9780446610858
10211,9780821771426
7738,9780671744571
2153,9780373261048
8211,9780743233460
503,9780804114981
14102,9780380808076
711,9780671793562
8211,9780743410502
7168,9780380750849
14224,9780425151884
13248,9780446611800
435,9780310220039
458,9780553583366
3155,9780446600705
11903,9780671019921
6794,9780449150023
6034,9780425178577
6488,9780449907955
13762,9781551669496
8057,9780380814480
7865,9780140069136
1361,9780696214561
8981,9780696214561
4693,9780448089195
4693,9780448089164
848,9780451626073
14250,9780451626073
4746,9780451626073
4792,9781563831232
12076,9781563831232
4792,9781563831218
12076,9781563831218
1369,9780028620664
2537,9781892051172
53,9780877201359
12202,9780844273259
11872,9780201741643
10623,9780201741643
11097,9781559362320
13812,9780345430786
6337,9780316710572
12241,9780060555511
3181,9780892967544
5142,9780399148651
7612,9780312319144
13834,9780345457585
8984,9780345453419
1046,9780060555658
15148,9780316591126
4742,9780312319519
14055,9780380978830
13900,9780385336208
9043,9780553802528
3155,9780446530682
13297,9780399150852
4247,9780060083953
8947,9780446531429
3751,9780446531429
2864,9780312306816
6378,9780312271787
12576,9780399150876
14035,9780399149825
3246,9780553802498
7562,9780345452573
11266,9781400041411
15040,9780060193881
14932,9780743428682
12437,9780525947653
12726,9780312316693
6267,9780060005559
13855,9780312304263
13818,9780312304263
12822,9780399148767
6337,9780316603287
12576,9780399145667
2978,9780425178102
2670,9780553580518
13437,9780749301019
6992,9780749301019
5837,9780445204225
362,9781930252509
15193,9780515123296
13822,9780312985202
6968,9780312985202
7336,9780449220351
10153,9780312981266
15363,9780671047542
10460,9780385144742
409,9780385144346
10369,9780595175680
9646,9781594082313
9646,9781410777058
10807,9780374172473
1084,9782070394869
6979,9780609807422
15246,9780425122952
5305,9780451208767
7728,9780618129027
8674,9780345423405
8674,9780345423429
8674,9780345443564
5305,9780743454148
13867,9780451210845
8120,9780425152362
4933,9780553374438
3246,9780553106640
9722,9780553057706
2739,9781853263507
9951,9781567185713
6430,9781560251477
8124,9781560251477
7460,9780449223796
13122,9781568846538
4859,9780312144074
6702,9780684869230
4296,9780156007474
6345,9780061031847
599,9780312267179
8382,9780345434944
2063,9781860110887
13372,9780875421841
9452,9780786868612
10566,9780786868612
12978,9780786868612
10216,9780375503030
9168,9780345442741
11458,9780970272706
3246,9780399138430
15304,9780130484710
14482,9780452276369
2817,9780671723651
2817,9780671733353
5305,9780451206527
14927,9780140445947
10328,9780140445947
8452,9781557489296
12179,9780553280432
13867,9780451167316
11733,9780821725993
1964,9780590444644
12871,9780399517433
10598,9780399517433
9206,9780671517649
533,9781557489197
6475,9781577480112
1019,9780451457257
9546,9780394741833
15436,9780394741833
10322,9780394741833
5741,9780394741833
14805,9780394741833
2684,9780394741833
12087,9780345428455
3252,9780671541743
8497,9780671541743
1649,9780345314871
9255,9780140446104
12961,9780140446104
7305,9780140446104
5790,9780140444223
15081,9780140444223
11805,9780140147681
11557,9780452270299
6304,9781560766261
7344,9780140113419
4808,9780155026605
12599,9780155026605
10297,9780155026605
1243,9780312850241
1467,9780312850241
12087,9780786913886
9855,9780766607200
12092,9781884820298
5809,9781884820298
14927,9780140423464
3161,9780140423464
5405,9780140423464
1879,9780440133018
347,9780140587647
11134,9780399144707
8521,9780312859046
8828,9780140444179
13008,9780140444179
5101,9780380769155
11387,9780380769155
12087,9781560760474
12087,9780880389051
12087,9780880389204
14307,9780140193664
1898,9780140193664
10569,9780140194913
3807,9780140255102
11859,9780140255102
11110,9780140255102
15405,9780140707311
4316,9780140707311
4767,9780140445145
10533,9780140445145
7487,9780452010840
14927,9780140048162
5722,9780140390537
4737,9780140390537
5885,9780192713438
802,9780345396938
10032,9780312261917
11076,9780140108705
15405,9780671722845
834,9780553233896
684,9780553346084
11269,9780330306836
3927,9780140181906
654,9780140181906
898,9780786881277
8126,9780786881277
4026,9780394587547
4413,9780020519300
11340,9780345315014
3256,9780590226387
9526,9780590226387
12069,9780590466172
9955,9780006514589
13256,9781578660438
13002,9780761116233
9425,9780761116233
9008,9781580174497
4105,9780380819607
6796,9780312980153
9060,9780821771112
328,9780451403964
802,9780451403964
9510,9780140277746
3262,9780140277746
5931,9781580050159
6434,9780451524195
1995,9780451524195
8511,9780821768099
13558,9780440214861
13558,9780440210047
13558,9780440214854
2385,9780380818952
328,9780451191885
802,9780451191885
328,9780345423658
11377,9780743410267
3628,9780515119664
1396,9780312979850
6455,9780312979881
9163,9780446671330
447,9780446671330
6034,9780425173633
7410,9780451524744
2479,9780451524744
14873,9780553212457
10775,9780553212457
1060,9780451191137
8844,9780451191137
12753,9780553299618
802,9780679454489
802,9780679454472
6034,9780425176306
4514,9780684824482
10146,9780684824482
4514,9780684801551
2691,9780440225638
4514,9780811212472
3940,9780811212472
5496,9780553584783
5682,9780805417760
12335,9780805417760
13625,9780875427911
10303,9780156961585
210,9780679720201
10160,9780679720201
2458,9781852302085
7324,9780140092837
5852,9780679424475
9013,9780373250370
6506,9780312983277
13773,9780312983277
2270,9780312983277
4188,9780060507848
791,9780345295682
11603,9780312204358
251,9781551669281
183,9780446670111
7661,9780020545507
14679,9780385468497
14663,9780312979096
13902,9780385313865
7098,9780323023924
5216,9780323023924
1308,9783257232998
5690,9783499141638
4143,9780702217920
192,9780373280193
2783,9781557735843
7443,9780515111347
9050,9780373242191
5091,9780671631567
2275,9780380541713
7558,9780749300661
851,9780821221815
10987,9780684146010
10974,9780684146010
11737,9780441007165
3728,9780345391827
12911,9780345253880
8287,9780609603086
7648,9780553282818
14053,9780553284782
14053,9780553279559
3878,9780812580143
13389,9780374281946
7361,9780345420435
14881,9780689300547
791,9780345384911
13888,9780345332998
8730,9780451194107
12326,9780451191014
12194,9780553564945
9755,9780886772376
12382,9780886772376
8431,9780671637187
5201,9780140154788
6776,9780751514407
5788,9782070361380
11968,9782070361380
12337,9782070381166
2913,9782070380596
9634,9782070368822
603,9782020477819
10943,9782020477819
2404,9782253151166
15560,9782842054618
3524,9782277220626
15076,9780380731244
9371,9780380731244
15048,9780002713276
11466,9780002713276
11495,9780375725845
7728,9780345318589
14122,9780345340979
7648,9780440106449
14557,9780515104530
25,9780515104530
7648,9780553238457
10025,9780671701239
7648,9780553290264
8730,9780380725410
11788,9780449204559
10996,9780446605403
